sample_index,source_file,source_name,phase,frame_index,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,split
194,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,194,128,-572685.0185184344,-4474.1017071752685,740.7719256362939,5.787280669033546,train
197,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,197,128,-572683.8119583672,-4474.092280924744,740.7719256362939,5.787280669033546,train
198,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,198,128,-572683.2754709257,-4474.088089616607,740.7719256362939,5.787280669033546,train
199,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,199,128,-572682.728517849,-4474.083816545695,740.7719256362939,5.787280669033546,train
200,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,200,128,-572682.2334743006,-4474.079949017973,740.7719256362939,5.787280669033546,train
201,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,201,128,-572681.8169855339,-4474.076695199484,740.7719256362939,5.787280669033546,train
203,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,203,128,-572681.6942300735,-4474.075736172449,740.7719256362939,5.787280669033546,train
205,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,205,128,-572682.8674010896,-4474.084901571013,740.7719256362939,5.787280669033546,train
207,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,207,128,-572685.0864924766,-4474.102238222474,740.7719256362939,5.787280669033546,train
208,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,208,128,-572686.4485722815,-4474.112879470949,740.7719256362939,5.787280669033546,train
209,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,209,128,-572687.8785389162,-4474.124051085283,740.7719256362939,5.787280669033546,train
210,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,210,128,-572689.3550164765,-4474.1355860662225,740.7719256362939,5.787280669033546,train
211,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,211,128,-572690.7704252918,-4474.146643947593,740.7719256362939,5.787280669033546,train
212,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,212,128,-572692.0624270701,-4474.156737711485,740.7719256362939,5.787280669033546,train
213,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,213,128,-572693.0853262002,-4474.164729110939,740.7719256362939,5.787280669033546,train
214,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,214,128,-572693.7997312075,-4474.170310400059,740.7719256362939,5.787280669033546,train
216,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,216,128,-572693.9892625929,-4474.171791114007,740.7719256362939,5.787280669033546,train
218,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,218,128,-572692.5464297346,-4474.160518982301,740.7719256362939,5.787280669033546,train
219,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,219,128,-572691.3953520509,-4474.151526187898,740.7719256362939,5.787280669033546,train
220,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,220,128,-572690.1239966396,-4474.141593723747,740.7719256362939,5.787280669033546,train
221,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,221,128,-572688.8607212413,-4474.131724384698,740.7719256362939,5.787280669033546,train
222,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,222,128,-572687.8060136336,-4474.123484481513,740.7719256362939,5.787280669033546,train
223,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,223,128,-572687.0464856175,-4474.117550668887,740.7719256362939,5.787280669033546,train
225,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,225,128,-572686.7430058729,-4474.115179733382,740.7719256362939,5.787280669033546,train
230,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,230,128,-572690.9069483529,-4474.147710534007,740.7719256362939,5.787280669033546,train
231,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,231,128,-572691.8202600206,-4474.154845781411,740.7719256362939,5.787280669033546,train
233,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,233,128,-572692.8253116107,-4474.162697746959,740.7719256362939,5.787280669033546,train
236,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,236,128,-572691.7665552209,-4474.154426212664,740.7719256362939,5.787280669033546,train
237,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,237,128,-572690.816032391,-4474.147000253055,740.7719256362939,5.787280669033546,train
239,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,239,128,-572688.4880187239,-4474.1288126462805,740.7719256362939,5.787280669033546,train
240,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,240,128,-572687.3771432781,-4474.12013393186,740.7719256362939,5.787280669033546,train
241,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,241,128,-572686.3225388016,-4474.111894834387,740.7719256362939,5.787280669033546,train
243,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,243,128,-572684.8217662356,-4474.100170048716,740.7719256362939,5.787280669033546,train
246,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,246,128,-572685.1374106943,-4474.102636021049,740.7719256362939,5.787280669033546,train
247,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,247,128,-572685.5586538343,-4474.10592698308,740.7719256362939,5.787280669033546,train
249,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,249,128,-572686.3416767054,-4474.112044349261,740.7719256362939,5.787280669033546,train
250,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,250,128,-572686.4788057641,-4474.113115670032,740.7719256362939,5.787280669033546,train
254,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,254,128,-572686.7273152436,-4474.11505715034,740.7719256362939,5.787280669033546,train
255,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,255,128,-572687.1541938616,-4474.118392139544,740.7719256362939,5.787280669033546,train
256,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,256,128,-572687.7992950064,-4474.123431992238,740.7719256362939,5.787280669033546,train
257,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,257,128,-572688.533180509,-4474.1291654727265,740.7719256362939,5.787280669033546,train
258,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,258,128,-572689.2136716938,-4474.134481810108,740.7719256362939,5.787280669033546,train
260,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,260,128,-572690.0283328352,-4474.140846350275,740.7719256362939,5.787280669033546,train
261,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,261,128,-572690.1238282012,-4474.141592407822,740.7719256362939,5.787280669033546,train
262,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,262,128,-572689.9965462628,-4474.140598017678,740.7719256362939,5.787280669033546,train
264,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,264,128,-572689.2946540031,-4474.135114484399,740.7719256362939,5.787280669033546,train
265,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,265,128,-572688.8281165586,-4474.131469660614,740.7719256362939,5.787280669033546,train
266,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,266,128,-572688.3397372147,-4474.12765419699,740.7719256362939,5.787280669033546,train
267,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,267,128,-572687.8698780764,-4474.123983422472,740.7719256362939,5.787280669033546,train
268,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,268,128,-572687.5497906787,-4474.121482739677,740.7719256362939,5.787280669033546,train
270,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,270,128,-572687.3203067201,-4474.119689896251,740.7719256362939,5.787280669033546,train
272,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,272,128,-572687.6710488325,-4474.122430069004,740.7719256362939,5.787280669033546,train
273,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,273,128,-572687.9939180502,-4474.124952484767,740.7719256362939,5.787280669033546,train
274,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,274,128,-572688.3931029605,-4474.128071116879,740.7719256362939,5.787280669033546,train
275,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,275,128,-572688.8317426118,-4474.131497989155,740.7719256362939,5.787280669033546,train
277,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,277,128,-572689.7549273866,-4474.138710370208,740.7719256362939,5.787280669033546,train
278,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,278,128,-572690.0311628194,-4474.140868459526,740.7719256362939,5.787280669033546,train
279,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,279,128,-572690.0546089659,-4474.141051632546,740.7719256362939,5.787280669033546,train
280,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,280,128,-572689.8870724078,-4474.139742753186,740.7719256362939,5.787280669033546,train
281,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,281,128,-572689.5187877951,-4474.136865529649,740.7719256362939,5.787280669033546,train
282,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,282,128,-572689.0207328987,-4474.132974475771,740.7719256362939,5.787280669033546,train
284,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,284,128,-572687.8766145271,-4474.124036050993,740.7719256362939,5.787280669033546,train
285,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,285,128,-572687.3369632176,-4474.119820025137,740.7719256362939,5.787280669033546,train
286,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,286,128,-572686.8957334505,-4474.116372917582,740.7719256362939,5.787280669033546,train
287,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,287,128,-572686.6218918033,-4474.114233529714,740.7719256362939,5.787280669033546,train
288,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,288,128,-572686.5909127289,-4474.113991505695,740.7719256362939,5.787280669033546,train
291,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,291,128,-572687.2504495138,-4474.119144136826,740.7719256362939,5.787280669033546,train
292,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,292,128,-572687.510437028,-4474.121175289281,740.7719256362939,5.787280669033546,train
293,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,293,128,-572687.7152164495,-4474.122775128511,740.7719256362939,5.787280669033546,train
294,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,294,128,-572687.9768456266,-4474.124819106458,740.7719256362939,5.787280669033546,train
297,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,297,128,-572689.298917347,-4474.135147791773,740.7719256362939,5.787280669033546,train
300,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,300,128,-572691.5630102438,-4474.15283601753,740.7719256362939,5.787280669033546,train
301,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,301,128,-572692.4844491361,-4474.160034758876,740.7719256362939,5.787280669033546,train
304,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,304,128,-572695.467974616,-4474.183343551687,740.7719256362939,5.787280669033546,train
307,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,307,128,-572697.1843772797,-4474.196752947498,740.7719256362939,5.787280669033546,train
308,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,308,128,-572697.2673687418,-4474.197401318295,740.7719256362939,5.787280669033546,train
309,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,309,128,-572697.0422584692,-4474.19564264429,740.7719256362939,5.787280669033546,train
310,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,310,128,-572696.5356582453,-4474.191684830042,740.7719256362939,5.787280669033546,train
312,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,312,128,-572694.7611832184,-4474.177821743894,740.7719256362939,5.787280669033546,train
313,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,313,128,-572693.5987496792,-4474.1687402318685,740.7719256362939,5.787280669033546,train
315,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,315,128,-572691.2342884013,-4474.150267878135,740.7719256362939,5.787280669033546,train
318,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,318,128,-572689.0399508041,-4474.133124615657,740.7719256362939,5.787280669033546,train
319,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,319,128,-572689.004525253,-4474.132847853539,740.7719256362939,5.787280669033546,train
321,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,321,128,-572690.0620455656,-4474.141109730981,740.7719256362939,5.787280669033546,train
323,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,323,128,-572691.9267902839,-4474.155678049093,740.7719256362939,5.787280669033546,train
324,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,324,128,-572692.8487229267,-4474.162880647865,740.7719256362939,5.787280669033546,train
325,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,325,128,-572693.5788159784,-4474.168584499831,740.7719256362939,5.787280669033546,train
327,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,327,128,-572694.4246308914,-4474.175192428839,740.7719256362939,5.787280669033546,train
328,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,328,128,-572694.6639280921,-4474.17706193822,740.7719256362939,5.787280669033546,train
329,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,329,128,-572694.8021789402,-4474.17814202297,740.7719256362939,5.787280669033546,train
331,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,331,128,-572694.8777367957,-4474.178732318716,740.7719256362939,5.787280669033546,train
334,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,334,128,-572694.3666872381,-4474.174739744048,740.7719256362939,5.787280669033546,train
335,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,335,128,-572694.042265747,-4474.172205201148,740.7719256362939,5.787280669033546,train
336,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,336,128,-572693.7159038119,-4474.16965549853,740.7719256362939,5.787280669033546,train
337,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,337,128,-572693.332720421,-4474.166661878289,740.7719256362939,5.787280669033546,train
339,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,339,128,-572692.52461355,-4474.16034854336,740.7719256362939,5.787280669033546,train
340,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,340,128,-572692.0753266276,-4474.156838489278,740.7719256362939,5.787280669033546,train
341,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,341,128,-572691.6157542095,-4474.153248079761,740.7719256362939,5.787280669033546,train
342,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,342,128,-572691.2073025977,-4474.1500570515445,740.7719256362939,5.787280669033546,train
343,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,343,128,-572690.8436719483,-4474.147216187096,740.7719256362939,5.787280669033546,train
344,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,344,128,-572690.5381457714,-4474.144829263839,740.7719256362939,5.787280669033546,train
345,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,345,128,-572690.2359060497,-4474.1424680160135,740.7719256362939,5.787280669033546,train
347,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,347,128,-572689.7318421991,-4474.1385300171805,740.7719256362939,5.787280669033546,train
348,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,348,128,-572689.6434526783,-4474.1378394740495,740.7719256362939,5.787280669033546,train
350,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,350,128,-572689.4851709849,-4474.136602898319,740.7719256362939,5.787280669033546,train
354,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,354,128,-572687.6959065697,-4474.122624270076,740.7719256362939,5.787280669033546,train
355,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,355,128,-572686.6933780193,-4474.1147920157755,740.7719256362939,5.787280669033546,train
356,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,356,128,-572685.4260380561,-4474.104890922314,740.7719256362939,5.787280669033546,train
358,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,358,128,-572682.4443135618,-4474.081596199701,740.7719256362939,5.787280669033546,train
359,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,359,128,-572680.8129730105,-4474.068851351644,740.7719256362939,5.787280669033546,train
360,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,360,128,-572679.316149633,-4474.057157419008,740.7719256362939,5.787280669033546,train
362,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,362,128,-572676.8364452781,-4474.0377847287355,740.7719256362939,5.787280669033546,train
363,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,363,128,-572675.9739191727,-4474.031046243536,740.7719256362939,5.787280669033546,train
364,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,364,128,-572675.5179209701,-4474.027483757579,740.7719256362939,5.787280669033546,train
365,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,365,128,-572675.4731251783,-4474.027133790455,740.7719256362939,5.787280669033546,train
366,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,366,128,-572675.8548152082,-4474.030115743814,740.7719256362939,5.787280669033546,train
367,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,367,128,-572676.6104794797,-4474.036019370935,740.7719256362939,5.787280669033546,train
368,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,368,128,-572677.7170953912,-4474.044664807744,740.7719256362939,5.787280669033546,train
370,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,fcc,370,128,-572680.534214402,-4474.066673550015,740.7719256362939,5.787280669033546,train
