sample_index,source_file,source_name,frame_index,phase,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,temperature_K,pressure_GPa,time_ps,split
111,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,111,fcc,128,-572690.5325463485,-4474.144785518348,740.7719256362939,5.787280669033546,4385.63134765625,605.3270263671875,0.1120000034570694,train
112,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,112,fcc,128,-572689.0130228247,-4474.132914240818,740.7719256362939,5.787280669033546,4373.78076171875,605.7330322265625,0.11299999803304672,train
113,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,113,fcc,128,-572687.5701623467,-4474.121641893334,740.7719256362939,5.787280669033546,4197.0341796875,606.6180419921875,0.11400000005960464,test
114,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,114,fcc,128,-572686.4100639526,-4474.112578624629,740.7719256362939,5.787280669033546,3981.504638671875,606.6859741210938,0.11500000208616257,train
115,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,115,fcc,128,-572685.5186669747,-4474.10561458574,740.7719256362939,5.787280669033546,4001.519775390625,607.7990112304688,0.11599999666213989,test
116,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,116,fcc,128,-572685.013778211,-4474.101670142273,740.7719256362939,5.787280669033546,3906.7841796875,607.3839721679688,0.11699999868869781,val
117,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,117,fcc,128,-572684.875102593,-4474.100586739008,740.7719256362939,5.787280669033546,3966.25341796875,607.802978515625,0.11800000071525574,train
118,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,118,fcc,128,-572685.134874185,-4474.10261620457,740.7719256362939,5.787280669033546,3989.800048828125,607.322021484375,0.11900000274181366,train
119,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,119,fcc,128,-572685.7473988106,-4474.107401553208,740.7719256362939,5.787280669033546,3902.36181640625,607.5470581054688,0.11999999731779099,train
120,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,120,fcc,128,-572686.6782448151,-4474.114673787618,740.7719256362939,5.787280669033546,3995.257080078125,604.7770385742188,0.12099999934434891,train
121,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,121,fcc,128,-572687.7726482566,-4474.123223814505,740.7719256362939,5.787280669033546,4265.35107421875,607.3729858398438,0.12200000137090683,train
122,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,122,fcc,128,-572688.911761502,-4474.132123136735,740.7719256362939,5.787280669033546,4442.42724609375,605.8200073242188,0.12300000339746475,train
123,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,123,fcc,128,-572689.9401830469,-4474.140157680054,740.7719256362939,5.787280669033546,4461.5625,606.5009765625,0.12399999797344208,train
124,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,124,fcc,128,-572690.7746723088,-4474.146677127413,740.7719256362939,5.787280669033546,4697.1875,603.8970336914062,0.125,train
125,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,125,fcc,128,-572691.2991693254,-4474.150774760355,740.7719256362939,5.787280669033546,4652.01806640625,605.9220581054688,0.12600000202655792,train
126,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,126,fcc,128,-572691.5260702431,-4474.152547423774,740.7719256362939,5.787280669033546,4624.505859375,604.9330444335938,0.12700000405311584,train
127,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,127,fcc,128,-572691.3287357207,-4474.151005747818,740.7719256362939,5.787280669033546,4861.8720703125,605.1539916992188,0.12800000607967377,train
128,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,128,fcc,128,-572690.808774298,-4474.146943549204,740.7719256362939,5.787280669033546,4530.92333984375,604.0450439453125,0.1289999932050705,val
129,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,129,fcc,128,-572689.9276588704,-4474.140059834925,740.7719256362939,5.787280669033546,4684.92822265625,605.6620483398438,0.12999999523162842,val
130,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,130,fcc,128,-572688.7665256271,-4474.130988481462,740.7719256362939,5.787280669033546,4676.447265625,605.156982421875,0.13099999725818634,train
131,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,131,fcc,128,-572687.3103062635,-4474.119611767684,740.7719256362939,5.787280669033546,4791.9169921875,606.3810424804688,0.13199999928474426,train
132,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,132,fcc,128,-572685.6457557122,-4474.106607466501,740.7719256362939,5.787280669033546,4909.3935546875,606.1240234375,0.13300000131130219,test
133,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,133,fcc,128,-572683.847849097,-4474.09256132107,740.7719256362939,5.787280669033546,4940.09521484375,608.0800170898438,0.1340000033378601,train
134,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,134,fcc,128,-572682.0387735683,-4474.078427918503,740.7719256362939,5.787280669033546,5040.97607421875,606.6100463867188,0.13500000536441803,train
135,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,135,fcc,128,-572680.4398181038,-4474.065936078936,740.7719256362939,5.787280669033546,4773.09423828125,610.4010009765625,0.13600000739097595,train
136,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,136,fcc,128,-572679.1956969361,-4474.056216382313,740.7719256362939,5.787280669033546,4715.41796875,608.4520263671875,0.13699999451637268,train
137,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,137,fcc,128,-572678.4250567424,-4474.0501957558,740.7719256362939,5.787280669033546,4558.1513671875,610.4039916992188,0.1379999965429306,train
138,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,138,fcc,128,-572678.188468163,-4474.048347407524,740.7719256362939,5.787280669033546,4640.58984375,609.3680419921875,0.13899999856948853,train
139,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,139,fcc,128,-572678.3910286321,-4474.049929911188,740.7719256362939,5.787280669033546,4844.5849609375,610.593994140625,0.14000000059604645,val
140,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,140,fcc,128,-572678.9932586462,-4474.054634833174,740.7719256362939,5.787280669033546,4960.751953125,608.6490478515625,0.14100000262260437,train
141,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,141,fcc,128,-572679.888919104,-4474.0616321805,740.7719256362939,5.787280669033546,5057.9130859375,610.5260009765625,0.1420000046491623,train
142,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,142,fcc,128,-572681.0425435014,-4474.070644871104,740.7719256362939,5.787280669033546,5037.65966796875,607.6119995117188,0.14300000667572021,train
143,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,143,fcc,128,-572682.3339478537,-4474.080733967607,740.7719256362939,5.787280669033546,5174.01806640625,609.4550170898438,0.14399999380111694,train
144,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,144,fcc,128,-572683.6811667043,-4474.091259114877,740.7719256362939,5.787280669033546,5238.2041015625,607.6000366210938,0.14499999582767487,train
145,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,145,fcc,128,-572684.9863413785,-4474.10145579202,740.7719256362939,5.787280669033546,5247.96826171875,608.5590209960938,0.1459999978542328,train
146,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,146,fcc,128,-572686.2551847708,-4474.111368631022,740.7719256362939,5.787280669033546,5297.5810546875,607.218017578125,0.1469999998807907,test
147,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,147,fcc,128,-572687.4011200466,-4474.120321250364,740.7719256362939,5.787280669033546,5291.3984375,607.125,0.14800000190734863,train
148,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,148,fcc,128,-572688.4114575846,-4474.12821451238,740.7719256362939,5.787280669033546,5436.599609375,605.5549926757812,0.14900000393390656,val
149,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,149,fcc,128,-572689.219814392,-4474.134529799938,740.7719256362939,5.787280669033546,5456.66845703125,606.635009765625,0.15000000596046448,train
150,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,150,fcc,128,-572689.8793288637,-4474.139682256748,740.7719256362939,5.787280669033546,5482.2919921875,605.7520141601562,0.1509999930858612,train
151,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,151,fcc,128,-572690.3089170556,-4474.143038414497,740.7719256362939,5.787280669033546,5449.49951171875,605.6710205078125,0.15199999511241913,val
152,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,152,fcc,128,-572690.5121071961,-4474.14462583747,740.7719256362939,5.787280669033546,5463.0302734375,604.9020385742188,0.15299999713897705,val
153,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,153,fcc,128,-572690.4719328501,-4474.144311975391,740.7719256362939,5.787280669033546,5325.173828125,605.6600341796875,0.15399999916553497,train
154,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,154,fcc,128,-572690.27030682,-4474.142736772032,740.7719256362939,5.787280669033546,5205.89306640625,604.8450317382812,0.1550000011920929,train
155,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,155,fcc,128,-572689.8825972233,-4474.139707790807,740.7719256362939,5.787280669033546,5114.7861328125,606.156005859375,0.15600000321865082,train
156,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,156,fcc,128,-572689.4131379562,-4474.136040140283,740.7719256362939,5.787280669033546,4902.052734375,605.3890380859375,0.15700000524520874,test
157,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,157,fcc,128,-572688.8505756122,-4474.13164512197,740.7719256362939,5.787280669033546,4957.98681640625,606.5150146484375,0.15800000727176666,val
158,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,158,fcc,128,-572688.3220755286,-4474.127516215067,740.7719256362939,5.787280669033546,4791.47265625,605.9650268554688,0.1589999943971634,train
159,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,159,fcc,128,-572687.8632557774,-4474.123931685761,740.7719256362939,5.787280669033546,4677.48486328125,606.958984375,0.1599999964237213,train
160,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,160,fcc,128,-572687.5166922454,-4474.121224158167,740.7719256362939,5.787280669033546,4730.72314453125,606.1950073242188,0.16099999845027924,train
161,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,161,fcc,128,-572687.2804555092,-4474.119378558666,740.7719256362939,5.787280669033546,4746.6005859375,607.1549682617188,0.16200000047683716,train
162,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,162,fcc,128,-572687.2418386068,-4474.119076864115,740.7719256362939,5.787280669033546,4725.21435546875,606.5990600585938,0.16300000250339508,train
163,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,163,fcc,128,-572687.4039180573,-4474.120343109823,740.7719256362939,5.787280669033546,4589.3671875,607.385986328125,0.164000004529953,train
164,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,164,fcc,128,-572687.8141116061,-4474.123547746923,740.7719256362939,5.787280669033546,4615.98291015625,606.947998046875,0.16500000655651093,train
165,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,165,fcc,128,-572688.4645037326,-4474.128628935411,740.7719256362939,5.787280669033546,4535.90966796875,606.6680297851562,0.16599999368190765,train
166,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,166,fcc,128,-572689.4124144055,-4474.136034487543,740.7719256362939,5.787280669033546,4464.958984375,605.9520263671875,0.16699999570846558,train
167,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,167,fcc,128,-572690.5657590696,-4474.1450449927315,740.7719256362939,5.787280669033546,4557.28271484375,605.8200073242188,0.1679999977350235,train
168,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,168,fcc,128,-572691.891334256,-4474.155401048875,740.7719256362939,5.787280669033546,4449.6572265625,604.3200073242188,0.16899999976158142,train
169,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,169,fcc,128,-572693.2813509025,-4474.166260553926,740.7719256362939,5.787280669033546,4718.4013671875,605.5009765625,0.17000000178813934,train
170,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,170,fcc,128,-572694.6041873989,-4474.176595214054,740.7719256362939,5.787280669033546,4829.185546875,603.5370483398438,0.17100000381469727,train
171,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,171,fcc,128,-572695.7157989128,-4474.185279679006,740.7719256362939,5.787280669033546,4803.728515625,604.4330444335938,0.1720000058412552,test
172,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,172,fcc,128,-572696.5689136883,-4474.19194463819,740.7719256362939,5.787280669033546,4860.4658203125,602.489013671875,0.17299999296665192,val
173,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,173,fcc,128,-572697.0419530214,-4474.19564025798,740.7719256362939,5.787280669033546,5035.1923828125,604.2050170898438,0.17399999499320984,train
174,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,174,fcc,128,-572697.1100236641,-4474.196172059876,740.7719256362939,5.787280669033546,5065.7998046875,603.7379760742188,0.17499999701976776,train
175,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,175,fcc,128,-572696.648025623,-4474.19256270018,740.7719256362939,5.787280669033546,5342.3134765625,603.8470458984375,0.17599999904632568,train
176,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,176,fcc,128,-572695.7287830977,-4474.185381117951,740.7719256362939,5.787280669033546,5194.9130859375,603.5910034179688,0.1770000010728836,test
177,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,177,fcc,128,-572694.4109007063,-4474.175085161768,740.7719256362939,5.787280669033546,5114.01025390625,604.3500366210938,0.17800000309944153,train
178,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,178,fcc,128,-572692.9034300577,-4474.163308047326,740.7719256362939,5.787280669033546,4921.6611328125,604.6690063476562,0.17900000512599945,train
179,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,179,fcc,128,-572691.1810882369,-4474.1498522518505,740.7719256362939,5.787280669033546,5015.1884765625,605.5549926757812,0.18000000715255737,train
180,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,180,fcc,128,-572689.3582219777,-4474.135611109201,740.7719256362939,5.787280669033546,5010.09765625,605.875,0.1809999942779541,train
181,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,181,fcc,128,-572687.5488550152,-4474.121475429806,740.7719256362939,5.787280669033546,4872.06396484375,607.0120239257812,0.18199999630451202,train
182,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,182,fcc,128,-572686.0081196716,-4474.109438434934,740.7719256362939,5.787280669033546,4630.62646484375,606.3880004882812,0.18299999833106995,train
183,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,183,fcc,128,-572684.7134480482,-4474.099323812877,740.7719256362939,5.787280669033546,4547.462890625,609.1710205078125,0.18400000035762787,train
184,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,184,fcc,128,-572683.7317035544,-4474.091653934019,740.7719256362939,5.787280669033546,4542.7607421875,608.0919799804688,0.1850000023841858,train
185,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,185,fcc,128,-572683.1058765065,-4474.086764660207,740.7719256362939,5.787280669033546,4440.37744140625,608.8099975585938,0.1860000044107437,train
186,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,186,fcc,128,-572682.8480601889,-4474.084750470226,740.7719256362939,5.787280669033546,4447.7529296875,607.7490234375,0.18700000643730164,train
187,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,187,fcc,128,-572682.855937613,-4474.084812012602,740.7719256362939,5.787280669033546,4604.62841796875,608.5750122070312,0.18799999356269836,train
188,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,188,fcc,128,-572683.1560027368,-4474.087156271381,740.7719256362939,5.787280669033546,4512.0390625,608.3270263671875,0.1889999955892563,train
189,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,189,fcc,128,-572683.6298566427,-4474.090858255021,740.7719256362939,5.787280669033546,4577.2763671875,607.7210083007812,0.1899999976158142,train
190,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,190,fcc,128,-572684.1965355253,-4474.095285433791,740.7719256362939,5.787280669033546,4686.5126953125,607.2670288085938,0.19099999964237213,train
191,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,191,fcc,128,-572684.7024489339,-4474.099237882296,740.7719256362939,5.787280669033546,4793.41162109375,607.2150268554688,0.19200000166893005,train
192,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,192,fcc,128,-572685.0483998016,-4474.10194062345,740.7719256362939,5.787280669033546,4929.60009765625,606.8880004882812,0.19300000369548798,train
193,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,193,fcc,128,-572685.1364977523,-4474.10262888869,740.7719256362939,5.787280669033546,4829.88232421875,606.9979858398438,0.1940000057220459,train
194,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,194,fcc,128,-572685.0185184344,-4474.1017071752685,740.7719256362939,5.787280669033546,4645.66796875,606.0250244140625,0.19499999284744263,train
195,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,195,fcc,128,-572684.7337865185,-4474.099482707175,740.7719256362939,5.787280669033546,4409.53271484375,607.5709838867188,0.19599999487400055,train
196,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.85_5000K.npz,2.85_5000K.npz,196,fcc,128,-572684.331334337,-4474.096338549508,740.7719256362939,5.787280669033546,4425.47265625,605.8330078125,0.19699999690055847,train
